SA2_5DIG,shortest_time_sec,closest_hospital_IDs,closest_hospital_distances
21048,1244.7293879691363,919;867;795;872;276,1244.7293879691363;1293.7293879691363;1384.6293879691361;1692.1293879691361;1970.8293879691362
21049,1233.2893596059114,482;276;371;795;867,1320.259251231527;2370.9787586206894;2765.4178128078815;2846.1787586206897;2858.97875862069
21050,1213.0951260074198,867;919;795;276;872,1213.4289070828536;1320.7183318408595;1360.393825423223;1647.1603769562066;1688.4943968274274
21051,1814.129414135985,919;867;795;872;276,1814.129414135985;1863.1294141359851;1954.029414135985;2261.5294141359846;2540.229414135985
21052,1478.4586323139897,867;919;795;872;276,1479.1926799903683;1599.1975680231158;1686.1735131230437;2028.9020226342407;2198.687214062124
21053,1174.9970759280395,276;795;867;919;872,1174.9970759280395;1409.2145823142564;1418.9674927985218;1461.723751290831;1696.2104897005272
21054,920.1253590026827,12;1009;360;505;752,969.6774656777654;2402.028483509547;3431.926037557204;4180.719157329967;4251.406611961496
21055,2377.2151789976137,67;752;333;754;334,2578.6607478122514;3022.5239618138426;3114.274017501989;3156.1592203659507;3394.1656961018293
21056,617.2275849602314,871;752;215;876;363,617.2275849602314;1924.6597903109182;2307.9079175704987;2639.8787635574836;2776.7078018799716
21057,904.1992981661762,505;12;1009;67;630,905.2796241793072;4029.4409214398916;4333.55705229794;4833.753792166629;5501.066719492868
21058,1439.312490632026,752;363;335;334;1009,1477.642318261304;2944.474144391707;3089.1844866350243;3149.536897327004;3311.8502623032723
21059,271.56540097683944,752;1009;871;363;215,271.56540097683944;1897.5568142429497;2220.106459744761;2661.7896959193317;3467.0064597447613
21060,1230.0107142857141,752;871;363;1009;215,1544.2440925426772;2280.6602425876017;2479.848652291105;3069.077425876011;3696.3732704402514
21061,3095.6510752688173,360;1005;508;710;12,3095.6510752688173;3429.5784946236563;4150.988172043011;4177.478494623655;4268.031720430107
21062,1099.54655608659,1009;752;12;360;871,1105.6139443351137;2678.267669384313;2765.4568175428735;3447.4903008152937;3685.688473432668
21063,287.08575152041703,67;630;943;333;754,287.08575152041703;2178.6099044309294;2239.00990443093;3228.3391060913214;3268.6391060913215
21064,1720.4773218741336,67;630;943;1007;333,1789.1492653174384;2918.4179650679234;2964.116634322151;4007.0214028278347;4256.8847795952315
21065,766.542118930148,210;630;943;10;1007,766.542118930148;2165.22246169826;2198.496078940535;2381.9131394443;2392.569618280966
21066,231.00275891568197,630;943;67;61;210,248.77322354702451;271.154900283377;2146.8896807998717;2469.9137999251457;2603.7234240496177
21067,1294.4257130959818,630;943;67;18;61,1402.512242348532;1459.6622423485321;2697.5729127628565;2719.2804393087654;2791.335061419946
21068,405.0930166374781,61;18;590;10;630,405.0930166374781;1782.567666374781;2197.3293126094572;2281.0596103327493;2438.9143169877407
21069,668.5529418990296,16;17;18;61;590,1307.2618965729027;1660.0205748679523;2572.6690210047905;3909.280162142243;4819.902063628547
21070,1366.8659192825114,61;10;590;9;862,1551.6239910313902;1624.4200832799488;1642.5077834721335;1762.7157911595132;1832.615791159513
21071,384.2238177128117,18;16;61;630;943,397.53372742906276;1820.5669604471195;1894.0106620808258;2690.4390799656067;2724.5390799656066
21072,1043.1407981141606,846;920;590;9;10,2493.680417578717;3116.596581916148;3948.476140764438;4004.125408317899;4017.276140764438
21073,366.7203587623366,590;10;9;862;537,380.08745665510804;437.000166711123;805.1649439850627;875.0649439850627;883.3649439850627
21074,322.4568922510733,590;10;9;862;11,347.7764751584543;379.8804579840524;777.7665835207524;847.6665835207523;851.0234348803926
21075,1332.2085224744105,590;10;846;9;862,1631.2622607921674;1705.5314196706718;1894.833733867379;1981.6013796172674;2051.5013796172675
21076,847.755905268365,964;446;159;72;791,849.5483613653229;2349.630639376701;2622.1563071976257;2629.9563071976254;2630.8563071976255
21077,1645.6686519853183,964;512;462;446;159,1859.473256589923;2891.803286619953;2970.9535368702036;4000.0242075408746;4062.8262095428763
21078,1162.8214791502753,964;512;462;314;313,1190.4654864935746;1692.1796879097824;1767.6796879097824;3390.3322056123784;3723.6058221872545
21079,429.54087979975503,964;512;462;446;313,429.54087979975503;2555.4003727965064;2630.9003727965064;2999.8491292538743;3030.965894445332
21080,7585.5,648;34;234;85;168,7585.5;7875.0;8061.9;10291.7;10943.5
21081,326.6845829364539,34;168;169;648;462,326.6845829364539;3380.11138250102;3611.211382501021;4507.680541570282;6202.911382501021
21082,1349.6119937896235,34;168;169;648;644,2177.0021477552077;4867.804179065856;5098.904179065855;5214.228619485055;5758.153150472247
21083,Not found,Not found,Not found
21084,2099.5172945205477,34;648;168;169;644,2099.5172945205477;3320.870628525383;5168.017294520549;5399.117294520548;7141.082101128122
21085,2002.3830432079574,648;34;85;234;657,2474.1391669257073;6225.949829033261;7866.576297792974;8078.489275722722;9071.960599937831
21086,2297.388777459408,34;168;169;648;462,2297.388777459408;5056.6475485514175;5287.747548551417;6364.599092645654;7879.447548551417
21087,1202.3833122629583,765;314;313;1006;52,1325.3023790368923;2199.059832203195;3033.3948856453285;3135.4723135271806;3768.968693253649
21088,2178.456779661017,446;52;313;216;159,2178.456779661017;2273.556779661017;3176.356779661017;3259.856779661017;3632.756779661017
21089,782.9537743105154,313;314;446;52;964,790.6430502142623;1521.0071750357101;2284.4648500164817;2587.739819800022;3028.4108229864846
21090,788.354657261711,314;313;765;52;512,791.482474226804;1479.5038795442215;2344.990902514017;2904.2143696871044;3258.721938867788
21091,2334.5717906707787,52;446;313;216;314,2334.5717906707787;3240.371790670779;4204.371790670779;4321.7717906707785;4512.57179067078
21092,3877.5999999999995,765;314;1006;313;52,3877.5999999999995;5598.9;6045.9;6440.5;6869.1
21093,854.6453339329885,52;313;314;446;216,922.3049741398696;2319.7949314144366;2583.583782325163;2985.6160917472453;4067.0160917472454
21094,1208.6526334208222,462;512;964;314;169,1215.2881539807524;1273.441697287839;2939.055756780403;3695.59864391951;4056.44012248469
21095,1088.7719595617168,512;462;964;314;169,1088.7719595617168;1164.2719595617168;1623.4558024093467;3736.439929777832;4113.5719595617165
21096,293.91627435358873,512;462;964;314;169,295.1637213007894;519.5474034909828;2299.532708046643;3451.9630984283335;3467.8250452668935
21097,572.9976763330216,462;512;169;964;168,572.9976763330216;1013.1436407857813;2758.636269410664;2843.18834424696;3193.536269410664
21098,1182.784760236479,462;512;964;169;168,1311.505911977228;1366.5958616159403;2905.8231223998246;3325.76875410554;3481.7807970221147
21099,6136.285714285715,168;169;462;34;512,6297.314285714286;6729.785714285715;7959.55238095238;8050.066666666667;8372.485714285713
21100,1809.0345796562935,169;168;1006;462;34,1831.9915002322339;2628.618276823038;4196.2109150023225;4328.6435438922435;4686.6789828146775
21101,899.4775229026908,168;169;34;462;512,906.0950515761378;1568.4647767438505;3414.42294597129;3566.883827454375;4022.249044218423
21102,1517.6720450680273,169;168;462;512;1006,1667.9576318027212;2015.147576530612;2168.892006802721;2604.3096088435377;4051.976636904762
21103,264.73755640639956,169;168;462;1006;34,264.73755640639956;1080.511253931355;3036.3873581293587;3242.488294817448;3274.816867222754
21104,834.4181306306306,1006;765;169;168;314,843.9084459459458;2902.9679617117117;3582.3068318318315;4415.967961711711;4483.422972972973
21105,182.90328688395527,406;734;533;239;729,229.00471972917651;315.4520547945205;410.56454101716264;428.21280900645564;463.3816328137301
21106,284.6233227127902,406;239;734;811;815,310.27799726900315;384.480191169777;388.1028129267183;399.03024123805193;406.93024123805185
21107,178.05632846715326,406;734;729;250;741,219.6893576642336;277.33362773722627;425.89896350364967;449.9989343065693;474.7989635036497
21108,195.87865701925656,406;250;734;729;533,203.72454729910802;364.45477585084797;567.240821561196;665.2527391753761;684.3277516174727
21109,208.78164149043303,406;250;734;729;741,232.6517724068479;290.62431017119843;441.210996978852;501.8529003021148;550.7529003021148
21110,246.4150729517396,621;740;926;366;816,270.21594837261506;302.1366105499439;327.7328395061728;404.97487093153757;416.3366105499439
21111,316.3474801490844,926;621;239;406;811,366.07296224274836;429.409435261708;451.84857802625186;460.88455274671855;466.1485780262518
21112,296.7264604067504,621;406;366;926;951,368.2079619212462;378.1964192990048;498.7696938554738;504.0740372133276;528.0631436607529
21113,296.5249218431425,729;923;651;734;973,348.2760500203888;367.27982873453857;376.29601739839603;380.9238752208781;389.5798287345385
21114,261.03495869873734,285;406;734;729;923,281.4708343946727;472.58612495906266;534.6949237655107;556.7661184090827;590.03577016848
21115,202.3416394739444,729;741;300;671;733,202.3416394739444;251.24163947394445;252.64163947394442;275.0416394739444;276.4416394739444
21116,334.22311684668256,734;729;285;406;741,370.48339879365966;400.90671202132137;412.6815191471454;446.4760555477627;449.80671202132135
21117,113.03360164141415,239;815;811;925;533,123.11160563973061;183.72666245791245;192.68560606060606;198.62666245791246;199.6989793771044
21118,170.03329676357652,927;671;741;300;533,170.03329676357652;288.4400073139514;301.8400073139514;303.24000731395137;309.24000731395137
21119,48.85008103727715,814;274;272;275;281,92.09473257698541;96.64493517017826;97.44181523500811;110.69132901134522;125.52212317666125
21120,499.2,729;741;300;931;923,499.2;548.1;549.5;559.4;561.7
21121,267.59554816662046,729;741;300;931;671,279.6261660663157;324.5659554816662;325.96595548166613;334.79322988824237;335.8106677750069
21122,126.13796797172085,927;815;671;741;300,172.79996518665308;210.3239783621659;210.69294092442829;224.26406994804776;225.66406994804777
21123,108.94673960400831,741;300;671;733;729,141.75844992012392;143.15844992012393;145.1827806554679;151.8601442610253;155.4770392602992
21124,131.99900229203183,533;741;300;729;671,198.43505460428742;201.64453282998517;203.04453282998514;204.16508022111364;208.4298907914251
21125,112.56571895424835,8;858;889;934;281,140.22044117647056;179.4218300653595;196.7822058823529;227.69212418300654;273.1450490196078
21126,197.09923431141573,8;927;532;281;858,205.1106553865924;261.96153887342047;273.01975262368813;334.5605911330049;334.9792032555151
21127,287.1,931;927;923;651;916,287.1;356.3999999999999;365.2;374.8;384.6000000000001
21128,184.90917842971444,8;934;858;889;987,192.15059519937557;293.93621934560593;295.8175112209718;341.6460612762636;373.2674754439602
21129,216.82219523403137,124;513;125;934;134,235.2895227466684;252.8257729928445;255.48952274666837;321.65754611698287;333.13767478500625
21130,355.4533465665902,8;927;532;671;858,373.39589975807957;374.12851560076916;486.5638111779666;493.2554059921841;505.42351591092364
21131,411.66999999999996,927;8;671;532;741,411.66999999999996;472.2299999999999;527.9599999999999;530.05;541.36
21132,165.68939091146058,8;858;927;934;889,165.92413763141886;295.38129290120776;333.0349726301156;340.97050134677204;346.68129290120777
21133,155.50297177388512,934;987;513;859;889,164.97660827660064;222.09980111680565;232.40079170810066;235.388537443586;276.2342691042607
21134,106.92729719809128,513;987;859;531;127,112.8823626575309;185.72354092744402;199.023540927444;207.6344793833354;212.76117092866758
21135,126.4196619217082,127;531;126;889;987,163.3088856761566;172.0729870996441;186.0319728647687;240.29238211743774;267.3523131672598
21136,83.9009795959801,889;859;987;127;513,124.21065374073697;135.17665719216322;141.98639224444221;156.78917876357733;229.47272865698915
21137,127.23368015414259,889;859;858;8;987,130.62381021194605;240.4450289017341;247.89708574181117;251.17117533718687;253.27310693641618
21138,178.46067183066188,889;127;859;987;531,197.19302860648827;200.79513766393126;274.3627348723062;287.66273487230615;328.52611396579493
21139,152.47910192095927,873;274;275;281;157,190.44824421876908;202.044047473388;207.52894897834335;214.48514621314084;218.06344059708798
21140,220.21743827160495,239;533;811;815;925,225.08568376068374;295.80372744539414;298.81836419753085;306.61348528015196;321.5134852801519
21141,165.18203557545056,275;274;814;881;815,166.73113440923547;190.8874543526917;210.33791966073744;215.7311344092355;221.98787843091054
21142,132.97083973866256,815;881;811;925;275,152.9292659492698;157.18023635664875;159.33848962336666;164.8490007686395;166.03182167563412
21143,281.085359317905,239;811;815;925;881,282.2287048315063;294.45455948030855;302.3545594803086;317.2545594803086;332.833317092976
21144,128.51176046412533,281;280;873;272;277,153.6440853518634;156.99678127765577;173.86080500835817;214.9039627650857;241.1618899341178
21145,263.5350693679806,926;157;274;275;740,315.0420722307862;353.0061440211407;354.12498348381416;358.87750495485574;367.6513763488218
21146,284.48399690761505,499;279;928;126;531,284.48399690761505;390.0427006829017;477.0199716531375;477.7828759180518;604.6471073315294
21147,221.14389538538916,539;786;273;96;930,265.4003960769521;275.38508738840693;355.5606437822205;386.2357538035961;396.87457563183705
21148,330.9051678183613,503;786;539;96;273,390.92541954590325;402.1025123395854;414.31453603158934;457.65551826258644;462.3615301085884
21149,203.60264847888251,928;279;539;499;319,229.2157127455117;243.72667229175454;358.0610462663479;458.5454366474477;460.4028547321052
21150,201.6918366097128,279;499;928;126;539,217.9468369159165;304.70554841080286;311.9517055545349;447.75347541184397;470.23717312756446
21151,117.52651495335252,277;319;816;928;157,137.34624204377016;150.02955793879153;271.888434039585;284.82808876100796;304.72649751504053
21152,124.69987488476227,928;279;539;319;277,146.5687541156328;212.47164493612533;245.01975503753457;263.7280192282365;273.75681548794944
21153,140.45975273611674,816;786;157;319;277,199.95622618565062;204.09349412241588;231.10537089582488;268.4927685447912;282.81090798540737
21154,247.90778820994308,786;816;539;157;740,250.2881175927351;313.383038325381;320.5806372171771;349.9830383253809;390.21802370324764
21155,238.94381057538953,539;928;273;786;96,285.8494417862839;341.68203901361795;366.5082382529751;394.1188811188811;403.0082382529751
21156,244.95481535119478,503;540;30;951;366,256.1670528602462;353.9798606082549;381.17986060825484;382.7798606082549;452.9798606082549
21157,225.73937874287938,503;96;273;247;930,239.31781001996202;350.66291932421245;357.94362432445587;382.55033838064173;424.8069623642825
